heures_etude,absences,notes_precedentes,heures_sommeil,participation,reseaux_sociaux,motivation,soutien_famille,activite_extra,stress,note_finale,reussite,risque_abandon,niveau
5.830785029948979,5,8.680579807791876,4.283486027755027,9.0,4.729964607190144,7.0,2.0,4.0,10.0,9.511408378061827,0,0,Passable
3.128783658608616,3,11.303663764119264,6.815668378357047,5.0,1.1764818640928327,5.0,9.0,5.0,4.0,10.158110062799903,1,0,Assez Bien
8.877879938806307,4,9.135073059270265,8.933834802150935,0.0,4.946193831089265,4.0,4.0,4.0,4.0,11.68101745503774,1,0,Assez Bien
5.289186585732146,4,8.132567375337198,5.553853790175711,7.0,1.788084460183958,5.0,7.0,5.0,8.0,11.40568043557816,1,1,Assez Bien
7.9482429601595666,9,14.343859999129478,7.619111293534303,4.0,3.2560500014662694,4.0,1.0,3.0,6.0,11.710883407302862,1,0,Assez Bien
5.168796203525273,5,6.808636910571932,8.086679193998096,2.0,7.362632610152785,8.0,6.0,2.0,9.0,9.703341977606435,0,1,Passable
10.151869812204968,5,7.871642492964355,5.278952264037522,4.0,6.105384418065075,8.0,10.0,4.0,2.0,12.311147464459262,1,0,Bien
9.38835210610801,7,7.135910282846651,6.85504456081193,0.0,4.309567699407319,1.0,9.0,0.0,5.0,9.010079310438371,0,1,Passable
4.377589628802316,3,5.784133668453337,6.68699233958158,0.0,0.5193517815096644,3.0,9.0,3.0,6.0,7.8073906101012405,0,0,Insuffisant
7.428927377385889,2,11.512450021449112,5.896524296335414,3.0,4.830950928456771,4.0,6.0,1.0,8.0,12.912198567252016,1,0,Bien
6.613439873962869,7,15.065260669686916,11.60334970410155,8.0,4.998983324219687,2.0,10.0,5.0,4.0,15.709421452457196,1,1,Très Bien
8.421578893830873,7,10.352931353141571,5.473787293109049,8.0,0.0,5.0,7.0,2.0,7.0,11.606943228049738,1,1,Assez Bien
2.587691348549739,5,5.729882698025417,9.009860588135766,0.0,4.877122440767627,8.0,0.0,2.0,7.0,8.64939017226835,0,1,Passable
6.715128649996098,6,13.939805889097096,6.2143979662377165,2.0,1.3098344531175758,2.0,7.0,5.0,4.0,11.848384124484108,1,0,Assez Bien
7.64606121712397,5,16.899956139122402,4.826727622229436,3.0,0.3010619324520767,9.0,0.0,0.0,1.0,13.951234757686953,1,0,Bien
0.6031512839422142,2,8.73815186548692,7.205628486310138,1.0,1.195046444408943,7.0,2.0,4.0,3.0,7.458960931795333,0,0,Insuffisant
2.0418537183355623,5,9.325060066487985,8.298186768775002,6.0,0.0,6.0,8.0,5.0,2.0,6.498821278558237,0,0,Insuffisant
0.0,7,12.80481220529188,8.841019150131357,2.0,2.9810335135294563,8.0,3.0,2.0,3.0,6.824043701813441,0,0,Insuffisant
4.326482913888606,6,16.67655811724768,10.124530221310138,0.0,1.486800039033957,2.0,9.0,0.0,5.0,13.378697641281052,1,0,Bien
6.793855639489905,2,9.18058048996171,12.0,0.0,6.851460314092417,5.0,8.0,0.0,1.0,12.04242976449785,1,0,Bien
8.75589263024007,6,6.336425766506283,7.501028407511194,2.0,3.102346480334033,4.0,0.0,1.0,5.0,10.067108438422041,1,1,Assez Bien
5.185236951049438,3,13.209965121953422,5.673815652349225,5.0,2.20043187079633,8.0,7.0,0.0,2.0,10.849100000938291,1,0,Assez Bien
9.071538863928229,5,13.796738255998047,7.905748653589782,3.0,0.01750414848967674,1.0,2.0,3.0,4.0,17.37913543449677,1,0,Très Bien
1.5497463544627714,4,11.021460076523294,6.467574099187017,0.0,2.930179276746312,3.0,10.0,2.0,6.0,4.90444029391999,0,1,Insuffisant
0.741543901612113,2,9.046533591198923,8.85193225970446,6.0,7.383622381748695,10.0,6.0,3.0,9.0,7.934674600122042,0,1,Insuffisant
4.861130752758453,5,14.480325558472162,4.4056714072685565,1.0,7.868297554259103,8.0,1.0,0.0,10.0,10.554079084627496,1,1,Assez Bien
5.960163622348269,6,12.848126015917876,11.736669084800875,4.0,3.088148980494409,5.0,6.0,0.0,6.0,15.618345075007717,1,1,Très Bien
4.918263129764767,6,8.310475690837775,8.712096189551026,7.0,3.826229101082466,4.0,6.0,3.0,10.0,10.407628342832158,1,1,Assez Bien
0.0,3,11.171831559569851,3.631991964407671,6.0,5.75725671575728,6.0,8.0,1.0,2.0,8.573205704552414,0,0,Passable
4.777199901218029,4,6.269023637913737,5.581942195370056,10.0,1.4361476009399006,5.0,1.0,0.0,8.0,7.802265932773047,0,1,Insuffisant
1.7388262487378672,4,13.400616597532721,8.632162088227878,7.0,4.922653455543582,3.0,7.0,3.0,5.0,3.1225492421046694,0,1,Insuffisant
6.674181372075096,5,10.082182507160004,9.352688112342909,9.0,9.916823259383358,5.0,4.0,3.0,9.0,8.102895597485984,0,1,Passable
5.916495615242121,2,9.47501208665342,4.455524745536073,10.0,5.912784668492387,4.0,9.0,2.0,10.0,13.161007740982466,1,1,Bien
2.650300534181612,1,10.884939301966481,8.426051700865898,5.0,5.833043833868942,1.0,8.0,1.0,9.0,6.145433967603432,0,1,Insuffisant
3.715332706658266,1,11.141076947655867,3.1053202546761534,6.0,7.359532783653214,1.0,7.0,4.0,4.0,9.522299151273577,0,1,Passable
2.351966195277621,7,14.132255215479463,6.821328269057908,8.0,6.259460344560667,7.0,2.0,3.0,1.0,9.89667368847205,0,0,Passable
4.84330225681707,7,13.068816859638275,9.224093684206412,5.0,3.367951711680398,4.0,2.0,2.0,9.0,1.7521425632126681,0,1,Insuffisant
7.387855801253096,5,10.452567524225191,5.896968539794039,8.0,1.0505059767438185,1.0,10.0,4.0,9.0,11.021684671985035,1,0,Assez Bien
2.5356848841611406,5,13.672838524016484,3.986155401723973,1.0,3.6662647998303877,6.0,9.0,2.0,8.0,11.041557345040015,1,1,Assez Bien
6.260116288794611,2,12.402580387920645,7.292429592755118,1.0,1.575796585132832,1.0,7.0,2.0,5.0,13.936408644226868,1,0,Bien
3.674355954068898,1,9.50690127299887,5.790562266729044,1.0,3.2953036788873664,8.0,8.0,5.0,5.0,9.776463857070048,0,0,Passable
3.0178179193441395,6,10.5634864461723,8.259116732131671,5.0,1.821881314633083,9.0,1.0,1.0,10.0,8.270941690858132,0,1,Passable
4.732424100113605,3,10.481219889049077,5.229347135563879,1.0,3.0253221677842967,3.0,2.0,0.0,6.0,8.58103595541038,0,0,Passable
2.411894193951565,3,12.768414701109705,5.454726220693799,2.0,0.28668517056090836,7.0,7.0,1.0,1.0,10.7764726122752,1,0,Assez Bien
3.615876736632045,3,9.715420848474254,3.0,7.0,2.266715584970845,5.0,1.0,4.0,9.0,9.079250063497573,0,0,Passable
2.005305268527879,2,9.633567847524283,7.339889422102965,7.0,5.013782798304302,3.0,7.0,5.0,5.0,11.214788137987389,1,0,Assez Bien
9.911812832290973,4,17.890650583018854,6.678190123446803,10.0,5.644844768707769,5.0,4.0,1.0,7.0,15.657611426424323,1,0,Très Bien
5.088158879929321,3,14.289074186114865,4.623230658519859,3.0,5.102360467985185,10.0,5.0,0.0,8.0,10.581251316109999,1,0,Assez Bien
3.2506862300185357,7,8.337897674512014,7.387597427534184,8.0,3.0600441974884838,7.0,9.0,1.0,5.0,8.58297163895395,0,1,Passable
5.534949776835555,4,12.998293478797695,9.054140601288278,7.0,4.312056463544581,7.0,3.0,1.0,3.0,9.894762829695797,0,0,Passable
4.719179875772926,3,11.41422522979312,6.568864113162101,0.0,8.859917059437823,9.0,2.0,1.0,6.0,10.010010775513148,1,0,Assez Bien
4.447576001166943,5,12.370429113410328,7.536333899643948,7.0,2.1981297941304767,8.0,7.0,3.0,7.0,8.666467599800043,0,0,Passable
6.535416750108563,2,11.480694635977866,7.546622499170328,0.0,8.01230198164409,4.0,8.0,3.0,4.0,10.931712109928448,1,1,Assez Bien
6.893769275118263,4,15.163749259198326,4.591340345642079,3.0,0.3903513347358998,5.0,7.0,1.0,9.0,10.88394589694953,1,0,Assez Bien
3.6737471309736813,3,12.20967120628006,11.113171641415192,9.0,0.0,5.0,8.0,0.0,4.0,13.324828903706658,1,0,Bien
3.5604543983883,5,10.782689556249995,6.058300339755432,5.0,3.6317961865508877,10.0,0.0,0.0,10.0,4.6898330979849145,0,0,Insuffisant
4.31237075712089,2,14.647667019440561,8.312232403720541,6.0,3.906379087275761,2.0,4.0,0.0,2.0,13.501871267383276,1,0,Bien
0.0,6,11.816497643807551,8.538430554458099,9.0,1.1734215837469764,7.0,6.0,0.0,9.0,6.083345652645503,0,1,Insuffisant
1.2120223445036196,3,11.425175027651703,6.720809745768497,3.0,3.177217195813709,7.0,7.0,5.0,4.0,8.165307978109526,0,0,Passable
8.417185668611312,4,12.099079108701401,8.213590050119269,7.0,5.006545995022817,9.0,10.0,5.0,4.0,14.92882723620794,1,0,Très Bien
9.112419283753209,5,10.672368418217717,7.4916384436327785,7.0,1.5628308104825264,9.0,1.0,2.0,10.0,10.62093546455639,1,0,Assez Bien
4.377409901109054,4,11.032294475484141,4.164720485545188,8.0,6.539780292776287,4.0,10.0,1.0,1.0,11.814151062654945,1,1,Assez Bien
6.441392407639416,4,8.946568939333446,6.335454597499823,5.0,6.812904685035831,5.0,3.0,1.0,2.0,8.28361473667934,0,0,Passable
5.77812538635884,2,8.370914731316425,5.774898195291876,3.0,7.112629216334179,7.0,6.0,2.0,3.0,6.606819342710908,0,0,Insuffisant
12.0,3,7.505003647311462,6.076509917307746,1.0,1.730250110486355,10.0,4.0,0.0,7.0,16.207085372216422,1,0,Très Bien
7.7989372785864415,2,6.128058496210234,4.391993644326725,6.0,2.0553332681416405,7.0,0.0,4.0,9.0,7.941951147512012,0,0,Insuffisant
4.680206021298083,1,7.920989235154052,9.25286743349206,9.0,3.5678173115506873,10.0,1.0,4.0,5.0,16.60051568234799,1,0,Très Bien
2.6111488984989357,3,10.39006537936576,10.203985309226827,2.0,3.3193937063599037,8.0,4.0,2.0,4.0,9.716912480883328,0,0,Passable
0.9838841993560692,4,11.36091153855973,8.956005951996817,10.0,3.185773542944195,8.0,5.0,4.0,2.0,7.525360713138756,0,0,Insuffisant
5.508659089668058,4,10.050462028983258,9.541058448294287,2.0,5.889395117394607,2.0,0.0,3.0,7.0,8.079385133727254,0,1,Passable
3.1091231367892416,7,2.755037784554247,6.3107303259836875,2.0,5.529177652444659,9.0,2.0,1.0,6.0,2.474065105570335,0,1,Insuffisant
1.4443657260058145,2,16.5110522521682,5.7274863300279275,3.0,1.8135875057486817,4.0,5.0,4.0,7.0,9.31982491998744,0,0,Passable
3.3835677893936835,5,14.802680430116336,5.4428259063765765,1.0,1.1470925854820355,1.0,5.0,5.0,8.0,9.608860257596488,0,1,Passable
2.2961299909640127,8,12.560159479259951,8.288129845914446,4.0,0.9023175678246762,1.0,6.0,5.0,9.0,7.864288628250598,0,1,Insuffisant
9.217854087681411,9,17.676217353936437,7.4541261062882995,2.0,1.8023547700042757,5.0,9.0,3.0,10.0,11.668474685126535,1,0,Assez Bien
7.204099392373626,2,7.579225588807013,6.8455565768031486,9.0,6.114724100582571,7.0,2.0,1.0,5.0,12.291444729440986,1,0,Bien
4.9800683967084565,4,17.606687922191014,9.590297088390686,4.0,4.358322429181496,5.0,0.0,3.0,5.0,11.397842178338859,1,0,Assez Bien
8.699860347225066,4,7.621750731373082,7.8098827076306865,6.0,6.314622926776372,3.0,6.0,1.0,4.0,12.213906863073097,1,0,Bien
5.1934207691190455,6,11.835582738519747,5.3226847249588305,8.0,0.0,7.0,10.0,1.0,3.0,11.257140729603709,1,0,Assez Bien
2.846789496679341,5,6.541569362030285,5.63818234172861,1.0,4.683477759963225,1.0,2.0,4.0,7.0,6.737855504487665,0,1,Insuffisant
8.807810193174143,1,11.051429334405285,8.36398659850829,8.0,4.6514778628501485,1.0,4.0,5.0,5.0,14.62652686911037,1,0,Très Bien
6.347275109211647,2,12.35158274299436,9.083465705309195,9.0,7.000795770500674,2.0,3.0,2.0,7.0,10.596916912698049,1,0,Assez Bien
2.406884614183859,6,10.458583841029059,8.103360464511939,5.0,2.9772688946087724,1.0,0.0,4.0,2.0,6.095678320554744,0,0,Insuffisant
4.524153304790979,5,13.498571054315482,10.793777495744163,5.0,2.8004364071744354,9.0,6.0,0.0,9.0,11.983504477328784,1,0,Assez Bien
2.810954366538107,4,11.3465505732054,10.270014331462837,10.0,7.76624894576315,4.0,3.0,3.0,9.0,8.573965134079218,0,1,Passable
1.5430006725891596,5,9.171548450678717,7.882071669701526,2.0,3.572466847392947,7.0,0.0,0.0,9.0,3.6742826485588376,0,1,Insuffisant
7.315443868829103,4,9.016153387691812,5.322838681036996,9.0,4.44317678676574,5.0,10.0,1.0,5.0,12.293426183648592,1,0,Bien
9.773541601175326,4,13.838198204154939,4.380024976536465,8.0,5.190746780900199,7.0,5.0,4.0,10.0,12.767211811828345,1,0,Bien
1.5035810654521469,1,8.711902895675614,6.22523650997057,3.0,0.0,7.0,3.0,0.0,9.0,11.081731112059053,1,0,Assez Bien
6.407423091726427,8,14.203910396697278,8.506426892832314,4.0,4.102755339297321,1.0,3.0,0.0,1.0,9.475491855114306,0,1,Passable
3.373393577195433,2,15.27949127491176,10.653294158623876,2.0,0.8871558056168354,1.0,1.0,5.0,2.0,11.991965896748686,1,0,Assez Bien
3.7821865405882598,4,5.159501481788546,7.834894068821599,4.0,3.780926595071027,3.0,0.0,0.0,10.0,6.805874451471371,0,1,Insuffisant
3.519015189402827,7,14.96524235555362,9.337445588462472,7.0,3.263590609867123,10.0,2.0,5.0,5.0,11.594371371568785,1,0,Assez Bien
2.84002307580046,6,18.211479444556446,6.509385027624395,7.0,2.73407780198881,2.0,9.0,5.0,5.0,11.045338820229574,1,1,Assez Bien
5.1213040698620675,3,11.88201316420675,8.2455382504551,7.0,5.566681708921769,7.0,4.0,1.0,6.0,13.857623553214765,1,0,Bien
2.9226247089724056,5,13.096794648531878,8.646713658954345,5.0,4.243492055187013,3.0,8.0,5.0,8.0,5.397557769079284,0,1,Insuffisant
5.676142064449597,5,14.629518635292055,3.0408114482949435,0.0,1.347743833088693,7.0,6.0,1.0,1.0,14.767148549412536,1,0,Très Bien
4.874404726377158,3,10.035811896873422,6.173122395246979,10.0,1.2628906369332347,9.0,3.0,5.0,10.0,12.477334144589753,1,0,Bien
4.402629882833976,3,11.637980782382543,8.89940076855574,9.0,6.100376645259108,1.0,7.0,5.0,9.0,7.661178247593808,0,1,Insuffisant
2.731090844896005,5,6.400301646319118,7.54893667127313,5.0,3.9055536294860156,3.0,3.0,1.0,4.0,7.16553942093513,0,1,Insuffisant
3.5580716735791684,1,11.485222599856579,4.606969903698134,10.0,0.4397478756805846,6.0,5.0,0.0,8.0,12.76674666036401,1,0,Bien
6.88847806456439,4,12.743391984755895,3.0,9.0,2.958760722351266,9.0,0.0,3.0,5.0,13.142538500900821,1,0,Bien
6.252292969060952,2,12.806570580242642,6.268438509395987,6.0,3.6063776769600406,5.0,5.0,4.0,1.0,14.76720153326255,1,0,Très Bien
2.556111888003622,1,14.72898653259153,6.856828614212242,8.0,0.9151952788480751,3.0,9.0,4.0,9.0,11.821834594087294,1,0,Assez Bien
5.2483307635730645,2,8.288192376525648,5.232154100343309,7.0,2.4076944044511093,8.0,4.0,1.0,8.0,9.837302481030859,0,0,Passable
6.878467808429472,4,9.135876351642763,7.286169874055989,10.0,6.294636383112796,5.0,1.0,0.0,5.0,7.429934332109123,0,0,Insuffisant
0.826486797196571,4,17.634275710969742,8.01277349446579,7.0,10.0,6.0,0.0,3.0,4.0,8.394991476795225,0,1,Passable
6.358400480949838,2,10.473850691827016,8.341374341452466,6.0,4.756655649833204,2.0,5.0,2.0,8.0,11.382105704676784,1,0,Assez Bien
3.3434406026353836,9,11.700118255593148,3.0,1.0,0.6128219659196636,4.0,10.0,1.0,9.0,8.255546963389893,0,1,Passable
6.426496671482898,4,10.765464853961726,4.37142980438376,0.0,3.455853961918693,1.0,1.0,2.0,7.0,7.13439232327909,0,1,Insuffisant
3.0918521086437076,5,8.124117107932422,6.390754703290529,1.0,4.305074795422732,4.0,8.0,4.0,4.0,6.0410999898594895,0,1,Insuffisant
0.4877947483387022,4,16.68235223812132,8.144346262074928,5.0,5.965859126625929,1.0,8.0,4.0,7.0,9.12187903931941,0,1,Passable
0.9311439052920933,3,9.153045058277879,7.978468027100071,1.0,6.0249803478308745,4.0,0.0,3.0,6.0,5.368647718389965,0,0,Insuffisant
5.120212366653455,6,7.054500667025746,7.943739895753351,9.0,7.410631975854438,2.0,4.0,3.0,3.0,6.7300484442408655,0,1,Insuffisant
5.6493062543037045,5,9.42240902944037,6.233164116062136,3.0,3.9961230075470433,6.0,7.0,2.0,10.0,13.606177312840252,1,1,Bien
2.7392084372389784,5,3.994028993960633,6.3447331253800785,9.0,4.044196254592193,6.0,3.0,4.0,3.0,7.114594783561193,0,0,Insuffisant
6.596481146943435,4,8.720493872558864,5.543341463156518,2.0,0.0,8.0,2.0,3.0,1.0,14.318458279369857,1,0,Très Bien
0.8461998443276002,4,7.6115499075168565,8.536388256211696,5.0,1.4680521151986632,9.0,4.0,3.0,5.0,9.450380431628576,0,0,Passable
4.834800503381708,3,13.161000208245635,5.159022424520844,7.0,0.5943705469101674,8.0,4.0,4.0,8.0,14.821578258597118,1,0,Très Bien
1.9724595005938586,1,8.643050161540447,8.70007279037914,10.0,1.8983961236927254,1.0,7.0,4.0,6.0,10.716418886827608,1,1,Assez Bien
3.370409730494602,1,14.10731377452597,7.415706476275292,5.0,1.1203202956891332,3.0,5.0,0.0,8.0,13.322896999059191,1,0,Bien
5.118496678291035,5,15.894693975742625,6.909911043089693,1.0,1.2895187276363185,6.0,1.0,5.0,7.0,7.97129817382137,0,0,Insuffisant
2.848966586790119,6,13.734113677006597,5.686579200447067,4.0,6.723195584238287,1.0,10.0,3.0,2.0,4.4054315301740825,0,1,Insuffisant
4.038611139425437,6,10.246140988989731,4.288916277671747,10.0,0.0,8.0,0.0,2.0,8.0,11.271878785856524,1,0,Assez Bien
7.515732023036101,3,11.493900738469575,5.704694487243909,5.0,3.5041214461936447,6.0,2.0,1.0,4.0,10.197305231583991,1,0,Assez Bien
3.557770326192128,6,5.662552709495792,6.3399862627502275,8.0,6.1603931461695165,1.0,1.0,1.0,5.0,5.1021098527303375,0,1,Insuffisant
7.089230280162854,5,10.53177219617566,3.0,5.0,3.2462677775078324,10.0,3.0,4.0,8.0,11.178306206675858,1,0,Assez Bien
2.1757328633559547,6,7.988465361766084,6.605289689330672,9.0,7.317771069797467,2.0,2.0,5.0,5.0,5.702956191558503,0,1,Insuffisant
6.324510444788207,1,13.430142334022547,8.848714736052012,4.0,2.5010715767090734,6.0,8.0,2.0,5.0,12.411863262352375,1,0,Bien
8.603921551644751,3,20.0,8.134435810867744,0.0,8.37685810158793,10.0,4.0,0.0,6.0,16.245158191289633,1,0,Très Bien
0.0,3,12.749375725908333,6.007588248516985,9.0,0.07845727515850331,8.0,3.0,3.0,7.0,9.16897894875045,0,0,Passable
3.007761861323808,6,4.031009478658667,7.0938725968304555,4.0,7.3224389670193935,5.0,9.0,0.0,9.0,3.8410196820960305,0,1,Insuffisant
6.44268031795135,2,9.735694324799695,5.887670861156001,4.0,1.7644042790475059,1.0,8.0,2.0,7.0,14.36086306344006,1,1,Très Bien
4.4923865348925185,9,11.42871823881059,7.297521466671392,5.0,7.612246060398451,10.0,3.0,0.0,6.0,6.062706565565423,0,0,Insuffisant
5.927864683428272,4,11.305750988410923,10.080215647488064,6.0,2.829823052658437,2.0,5.0,4.0,10.0,9.009984414772198,0,1,Passable
3.4900370332104487,3,8.442154060369365,8.936997605249752,3.0,6.761477747257696,4.0,9.0,1.0,4.0,7.494222930129964,0,1,Insuffisant
5.21647446868225,5,11.858521099229273,8.041588611385505,6.0,7.184502016216976,4.0,0.0,4.0,10.0,8.385494054356421,0,1,Passable
4.610806911519801,5,6.651247070782144,6.014230175232563,4.0,2.5551186045564664,7.0,1.0,3.0,2.0,3.7722903951575315,0,0,Insuffisant
7.919455154149518,2,7.692819470602266,8.499876785889677,5.0,6.554742004712347,2.0,3.0,4.0,9.0,8.830964398456132,0,1,Passable
5.636052108253033,3,13.26029174561299,3.626246097253894,3.0,3.9300848530573638,7.0,8.0,2.0,10.0,9.717861121731852,0,0,Passable
5.844006655188005,5,7.445178691920609,6.495293036018219,7.0,0.34349443206702457,7.0,5.0,2.0,5.0,12.983729080911525,1,0,Bien
3.9703075846938316,4,12.8837406192229,8.1674228396479,8.0,5.270774264151126,7.0,5.0,3.0,5.0,9.380793866407812,0,1,Passable
3.7809844398187664,3,6.206876788703797,8.480842428095503,1.0,1.4585721560538398,3.0,10.0,3.0,3.0,9.742925254201655,0,0,Passable
3.918604530450948,1,17.176890593271075,8.339768980431483,10.0,2.3674632547991,6.0,8.0,1.0,3.0,14.771363556141557,1,0,Très Bien
5.986130355945742,4,8.290055271585809,7.589661378419389,3.0,1.7680392401286942,6.0,3.0,0.0,1.0,12.383142639107742,1,0,Bien
3.947538797949343,2,10.217166998687945,6.608550041832234,10.0,4.945543202528636,4.0,2.0,1.0,5.0,9.58120856651294,0,0,Passable
5.724437142241032,8,12.15714641381642,8.075951939652978,7.0,1.5360531470311227,1.0,6.0,4.0,3.0,8.560483772602243,0,1,Passable
10.188501996613597,7,9.02127516624617,5.094277918827399,7.0,0.9341140363827702,9.0,6.0,0.0,2.0,13.697764038390185,1,0,Bien
7.177811758579231,5,11.501920863749566,5.3106454734135005,8.0,1.391570680508512,2.0,8.0,3.0,9.0,10.366329844646788,1,0,Assez Bien
4.184941169580397,2,13.01374853582044,7.123469352920593,2.0,2.225551606968012,9.0,5.0,2.0,10.0,11.224488444991385,1,0,Assez Bien
8.003034805409861,4,14.3621463137622,7.346395285417495,0.0,5.241671982951598,8.0,1.0,4.0,6.0,15.569393575613114,1,0,Très Bien
3.9798115674461214,6,13.77024102590535,3.348769642870707,8.0,6.272680607213694,1.0,5.0,1.0,3.0,2.313698871581088,0,1,Insuffisant
0.0,3,10.39866337669064,7.910292761899037,0.0,6.236868874912133,7.0,7.0,5.0,7.0,7.03708448863511,0,1,Insuffisant
2.4797842227064897,2,10.486788790847392,8.545456755838787,2.0,3.913110314883842,10.0,5.0,5.0,9.0,5.516832150290216,0,0,Insuffisant
0.32302019743536103,5,19.221879953087615,6.845429525067409,2.0,3.848605518641516,3.0,8.0,3.0,9.0,7.457963620940001,0,1,Insuffisant
4.121216289896728,5,14.324611738872523,11.748932566567984,8.0,3.540688860798874,10.0,3.0,0.0,1.0,15.056898547578708,1,0,Très Bien
5.046045947973879,5,7.773617202879253,5.634129787369628,0.0,5.110380052052662,10.0,2.0,5.0,2.0,8.053213749221769,0,0,Passable
9.191093280688207,5,11.349958573179432,6.2778256732262605,6.0,6.798983889739093,9.0,10.0,0.0,8.0,15.38524406724577,1,0,Très Bien
5.8173184344104065,6,9.826999014276327,6.209866187745582,1.0,3.622255487476808,5.0,4.0,2.0,1.0,11.190225722070235,1,0,Assez Bien
4.452248677977839,4,10.526330181269117,6.847624777417965,6.0,5.331589358255867,3.0,2.0,3.0,3.0,10.722213807112023,1,0,Assez Bien
7.073513952958723,0,6.6967669480216925,6.342550374067418,0.0,0.898923855419405,8.0,10.0,3.0,7.0,13.858198607959217,1,0,Bien
0.0,6,9.558268679649164,4.186378910790257,9.0,6.1316871090377045,3.0,1.0,4.0,8.0,4.687404844859775,0,1,Insuffisant
5.589036395271415,5,17.340445206178696,5.906903407527049,9.0,4.540170230633881,7.0,1.0,4.0,5.0,16.92738348982732,1,0,Très Bien
6.927162984717417,6,13.02676705306426,6.804758608451848,7.0,1.418543905015349,7.0,3.0,0.0,2.0,10.267325522113934,1,0,Assez Bien
1.303534385550396,6,2.280935071469889,9.457144164123996,9.0,6.673211375418377,7.0,2.0,5.0,3.0,6.376955136122835,0,1,Insuffisant
7.859385108017323,2,15.258532223742815,11.404486546745826,9.0,0.8969549399424093,1.0,8.0,5.0,9.0,13.765399681995548,1,0,Bien
5.846241018736035,2,14.813703330182065,9.67094779570131,1.0,0.0,5.0,6.0,1.0,10.0,10.279814019586025,1,0,Assez Bien
3.961780215247997,3,9.742501434927542,5.449241940654787,2.0,6.116958370487689,1.0,5.0,0.0,7.0,4.916988340201524,0,1,Insuffisant
6.581954665265712,6,13.510422403241254,5.608380778747669,7.0,4.963422277923242,7.0,9.0,5.0,1.0,14.330985116065635,1,0,Très Bien
10.67673214451099,4,7.9921027621397975,6.681342844981298,2.0,0.9724541207444926,8.0,7.0,4.0,3.0,16.71113401369138,1,0,Très Bien
5.454665637646238,3,9.354104993067748,10.569117777707172,0.0,4.888382203098802,7.0,8.0,4.0,9.0,4.480727971316162,0,1,Insuffisant
5.62055146575084,3,16.24491226234449,6.6691518956362135,8.0,6.924695629115325,1.0,2.0,4.0,7.0,11.712968447447393,1,0,Assez Bien
3.8515977511493897,3,10.04894486045602,4.344985018925138,7.0,4.652943866083329,3.0,9.0,0.0,2.0,6.504447530146978,0,0,Insuffisant
2.8753890763380205,4,4.455939183157531,5.99764572609393,3.0,10.0,10.0,6.0,3.0,6.0,2.481232100287556,0,1,Insuffisant
7.075839541360613,2,10.77843872026532,8.514112003638834,7.0,1.8724643653271658,3.0,8.0,1.0,9.0,15.197620301073329,1,0,Très Bien
2.859790435227832,4,10.724940624799752,8.379880553792173,4.0,0.0,7.0,0.0,1.0,4.0,7.346430119864593,0,0,Insuffisant
5.178915593048481,4,15.194289992807109,6.5995666670166875,2.0,0.4725808603676289,4.0,9.0,4.0,10.0,14.461856071854514,1,0,Très Bien
3.8058563830872085,6,11.05017747761516,8.366829347120062,0.0,0.0,3.0,8.0,2.0,2.0,9.08582488624987,0,1,Passable
6.1974495643659795,2,9.524461909958976,3.0,9.0,9.34724464290849,6.0,6.0,0.0,3.0,10.864797948843638,1,0,Assez Bien
5.8341552632173705,1,14.657696508309222,7.207658470065395,4.0,3.9876486549331336,10.0,9.0,5.0,7.0,16.125698214928654,1,0,Très Bien
7.593849860644748,5,11.422765813753886,8.72137084273726,10.0,8.847755134736113,6.0,3.0,5.0,4.0,13.412266874457565,1,0,Bien
3.7249590028631325,5,8.37492061451999,5.334273449690929,5.0,3.1136162515933483,10.0,10.0,3.0,7.0,10.46552532255571,1,0,Assez Bien
4.325312661766572,6,15.042491461895661,5.327322927007424,3.0,1.7372791029222525,5.0,5.0,4.0,5.0,11.991251914586071,1,0,Assez Bien
2.5530907105442315,6,11.677816175808797,3.2671036944730494,6.0,0.0,6.0,10.0,2.0,8.0,12.285374837032919,1,0,Bien
3.889266849809721,1,11.010240883378032,10.179791189621389,2.0,3.0081164240439806,3.0,10.0,4.0,8.0,13.257774365965842,1,0,Bien
5.9432512326121305,3,11.62267936994079,5.559692045956867,6.0,6.110521622087006,10.0,5.0,2.0,5.0,12.672891478941391,1,0,Bien
6.8924715416133795,3,7.25266070004191,7.482086555724224,0.0,3.438469418826251,5.0,5.0,1.0,7.0,8.455166794445427,0,0,Passable
2.6945866895559365,7,9.15321178337582,8.207834082966748,6.0,0.006231063117988711,9.0,1.0,2.0,6.0,9.723233710329543,0,0,Passable
7.174014800264151,6,11.012539106414742,10.024135898282907,0.0,5.632811537620076,4.0,4.0,1.0,8.0,8.17840780432682,0,1,Passable
8.389094647012378,3,10.31867706741362,6.692204452028729,10.0,6.096994052502735,2.0,6.0,1.0,9.0,9.87522638058782,0,1,Passable
6.033587258059252,4,15.453499339858084,5.921140412443163,0.0,2.6753632235156473,5.0,5.0,0.0,5.0,11.692393037606731,1,0,Assez Bien
9.691989531395166,1,11.760920484544512,7.346135297141107,1.0,2.362363224315844,3.0,2.0,2.0,7.0,14.439884625292219,1,0,Très Bien
3.0655270022410672,4,13.992163729227409,9.568160553084574,1.0,0.0,3.0,10.0,3.0,1.0,13.65870534215117,1,0,Bien
